    1.00   -90.00    90.00   -42.51   3476.0
 -180.00   -33.11  -161.44   -33.30  -157.65
 -179.00   -30.58  -174.24   -30.60  -170.37
 -178.00   -28.65  -178.03   -28.69  -176.62
 -177.00   -27.29  -178.22   -27.32  -179.05
 -176.00   -25.78  -179.25   -25.67  -178.31
 -175.00   -24.60  -178.34   -24.62  -178.86
 -174.00   -23.85  -176.44   -23.93  -176.84
 -173.00   -23.24  -174.18   -23.30  -174.99
 -172.00   -22.99  -171.52   -22.80  -172.91
 -171.00   -22.73  -168.18   -22.81  -168.43
 -170.00   -22.93  -164.19   -22.89  -164.50
 -169.00   -23.45  -158.76   -23.30  -161.03
 -168.00   -24.07  -154.84   -24.05  -156.42
 -167.00   -25.22  -151.47   -25.14  -152.58
 -166.00   -26.76  -145.66   -26.61  -148.02
 -165.00   -28.45  -141.64   -28.62  -143.75
 -164.00   -31.05  -139.86   -31.25  -142.50
 -163.00   -33.92  -138.28   -33.94  -141.52
 -162.00   -37.53  -149.68   -37.30  -152.43
 -161.00   -39.69  -164.46   -38.97  -168.09
 -160.00   -38.53  -177.80   -38.59  -177.03
 -159.00   -37.00  -174.07   -37.35  -172.48
 -158.00   -37.23  -165.26   -36.34  -159.48
 -157.00   -35.23  -144.96   -35.33  -143.99
 -156.00   -33.82  -122.65   -33.66  -121.79
 -155.00   -32.27  -105.84   -32.06  -104.10
 -154.00   -30.78   -85.44   -30.88   -85.92
 -153.00   -29.66   -68.36   -29.61   -67.72
 -152.00   -28.45   -52.02   -28.68   -51.17
 -151.00   -28.03   -34.66   -27.83   -34.28
 -150.00   -27.39   -17.09   -27.61   -17.55
 -149.00   -26.81    -1.53   -26.94    -0.35
 -148.00   -26.60    16.78   -26.74    16.24
 -147.00   -26.51    33.04   -26.44    32.86
 -146.00   -26.11    49.84   -26.11    50.10
 -145.00   -26.31    66.41   -26.33    66.85
 -144.00   -26.42    84.55   -26.36    83.41
 -143.00   -26.67   100.51   -26.62    99.57
 -142.00   -27.37   118.28   -27.45   118.19
 -141.00   -27.90   134.90   -27.86   135.25
 -140.00   -28.28   156.26   -28.11   155.35
 -139.00   -28.55   175.71   -28.77   175.64
 -138.00   -28.88  -165.27   -28.71  -165.88
 -137.00   -28.80  -147.10   -28.70  -148.52
 -136.00   -29.10  -135.92   -29.00  -133.70
 -135.00   -29.61  -125.17   -29.73  -125.66
 -134.00   -30.87  -119.26   -30.76  -116.64
 -133.00   -32.43  -115.78   -32.15  -113.78
 -132.00   -33.81  -125.54   -33.56  -125.41
 -131.00   -34.03  -135.21   -34.08  -134.65
 -130.00   -32.75  -147.59   -33.44  -147.54
 -129.00   -31.93  -150.85   -31.72  -150.05
 -128.00   -30.24  -148.54   -30.28  -146.34
 -127.00   -28.79  -141.47   -28.99  -138.58
 -126.00   -28.23  -129.61   -28.11  -128.61
 -125.00   -27.45  -114.43   -27.36  -114.80
 -124.00   -26.89   -96.47   -27.10   -96.32
 -123.00   -26.20   -75.59   -26.27   -75.51
 -122.00   -25.60   -54.64   -25.48   -55.11
 -121.00   -24.70   -34.52   -24.60   -34.22
 -120.00   -23.74   -14.82   -23.64   -14.59
 -119.00   -22.84     3.52   -22.82     2.35
 -118.00   -22.08    20.28   -22.00    19.28
 -117.00   -21.40    37.55   -21.43    36.26
 -116.00   -21.10    53.05   -21.16    52.55
 -115.00   -20.98    69.11   -21.05    68.78
 -114.00   -21.06    88.29   -21.08    87.53
 -113.00   -21.02   107.14   -21.09   106.34
 -112.00   -20.88   128.07   -20.84   126.80
 -111.00   -20.61   147.97   -20.50   147.18
 -110.00   -20.04   166.08   -20.03   166.31
 -109.00   -19.52  -175.90   -19.50  -175.57
