    1.00   -90.00    90.00   -39.17   3476.0
 -180.00   -32.88  -141.12   -32.92  -141.01
 -179.00   -31.27  -126.70   -31.42  -128.01
 -178.00   -30.27  -115.64   -30.34  -116.28
 -177.00   -29.66  -106.50   -29.83  -107.93
 -176.00   -29.40   -96.72   -29.38   -96.99
 -175.00   -29.31   -87.79   -29.23   -86.05
 -174.00   -29.57   -75.52   -29.57   -75.27
 -173.00   -30.20   -60.19   -30.21   -61.86
 -172.00   -30.78   -47.93   -30.97   -48.10
 -171.00   -31.92   -28.45   -31.97   -27.05
 -170.00   -32.38    -4.80   -32.53    -5.59
 -169.00   -32.51    21.01   -32.39    20.67
 -168.00   -31.68    46.08   -31.81    44.01
 -167.00   -30.66    66.81   -30.88    68.23
 -166.00   -29.66    86.90   -29.69    86.03
 -165.00   -28.79   105.43   -28.73   104.79
 -164.00   -27.65   122.79   -27.61   122.64
 -163.00   -26.84   139.46   -26.70   139.26
 -162.00   -25.89   155.87   -25.98   155.88
 -161.00   -25.15   170.49   -25.19   170.68
 -160.00   -24.63  -174.19   -24.50  -175.02
 -159.00   -24.24  -162.69   -24.25  -162.25
 -158.00   -23.95  -150.07   -24.12  -150.32
 -157.00   -24.22  -137.86   -24.23  -138.13
 -156.00   -24.69  -125.80   -24.73  -125.80
 -155.00   -25.54  -113.36   -25.54  -113.77
 -154.00   -26.74  -100.13   -26.84  -100.59
 -153.00   -28.31   -83.89   -28.36   -84.99
 -152.00   -30.08   -65.47   -30.13   -66.04
 -151.00   -31.85   -45.66   -31.93   -46.31
 -150.00   -33.29   -23.30   -33.57   -24.73
 -149.00   -35.01    -1.38   -34.94    -0.54
 -148.00   -36.55    23.01   -36.38    19.68
 -147.00   -37.96    38.39   -38.23    38.97
 -146.00   -39.99    51.38   -41.00    51.01
 -145.00   -43.62    48.07   -44.30    54.25
 -144.00   -45.31    18.18   -45.75    12.33
 -143.00   -41.44   -10.43   -42.14   -11.24
 -142.00   -36.99    -9.70   -37.41   -13.13
 -141.00   -34.30    -2.60   -34.54    -3.03
 -140.00   -32.48    10.28   -32.24     9.01
 -139.00   -31.09    26.20   -30.99    25.50
 -138.00   -29.87    45.19   -29.89    44.14
 -137.00   -28.71    64.49   -29.00    63.18
 -136.00   -27.82    85.20   -27.85    83.69
 -135.00   -26.88   103.23   -26.90   103.82
 -134.00   -25.68   123.13   -25.93   123.35
 -133.00   -25.06   142.02   -25.16   141.62
 -132.00   -24.48   161.06   -24.55   161.17
 -131.00   -24.07   179.37   -24.17   179.62
 -130.00   -24.00  -161.49   -23.94  -160.85
 -129.00   -24.13  -140.99   -24.06  -140.63
 -128.00   -24.36  -117.49   -24.46  -117.53
 -127.00   -24.59   -93.22   -24.57   -93.31
 -126.00   -24.14   -65.06   -24.22   -65.55
 -125.00   -23.04   -40.13   -23.15   -40.42
 -124.00   -21.76   -18.62   -21.75   -18.86
 -123.00   -20.62    -1.07   -20.64    -1.02
 -122.00   -19.74    14.70   -19.73    15.41
 -121.00   -19.19    30.00   -19.30    29.94
 -120.00   -18.98    44.22   -19.10    43.95
 -119.00   -19.18    58.57   -19.23    58.27
 -118.00   -19.72    74.59   -19.67    73.74
 -117.00   -20.48    91.17   -20.52    91.13
 -116.00   -21.54   109.66   -21.57   109.48
 -115.00   -22.69   129.13   -22.82   129.84
 -114.00   -24.08   154.84   -24.14   155.42
 -113.00   -25.16  -175.66   -25.12  -177.36
 -112.00   -25.17  -146.08   -25.26  -145.55
 -111.00   -24.63  -119.94   -24.66  -119.18
 -110.00   -23.89   -96.78   -23.88   -95.98
 -109.00   -23.38   -78.35   -23.42   -77.92
 -108.00   -23.38   -63.06   -23.48   -63.17
 -107.00   -24.02   -46.73   -24.18   -47.41
 -106.00   -25.38   -29.14   -25.59   -28.73
 -105.00   -27.48    -6.27   -27.35    -3.63
 -104.00   -28.80    32.03   -28.91    30.31
 -103.00   -28.27    69.53   -28.29    69.26
 -102.00   -26.17   100.55   -26.15   100.42
 -101.00   -24.13   121.33   -24.28   120.94
 -100.00   -22.73   138.84   -22.78   139.13
  -99.00   -21.80   154.38   -21.75   154.10
  -98.00   -21.15   169.17   -21.14   169.24
  -97.00   -20.87  -175.27   -21.00  -175.64
  -96.00   -20.85  -158.34   -20.91  -158.15
  -95.00   -20.96  -141.25   -21.01  -140.83
  -94.00   -21.03  -120.56   -21.10  -121.16
  -93.00   -20.75   -99.46   -20.78   -99.18
  -92.00   -20.24   -78.70   -20.26   -78.50
  -91.00   -19.50   -60.22   -19.40   -60.07
  -90.00   -18.57   -43.07   -18.57   -42.24
  -89.00   -17.78   -26.47   -17.80   -27.27
  -88.00   -17.16   -12.62   -17.19   -12.32
  -87.00   -16.70     0.26   -16.75     1.66
  -86.00   -16.54    15.76   -16.52    16.25
  -85.00   -16.49    29.82   -16.49    30.21
  -84.00   -16.35    45.74   -16.37    46.47
  -83.00   -16.08    62.89   -16.08    62.80
  -82.00   -15.54    78.60   -15.57    79.46
  -81.00   -14.99    93.65   -14.99    94.28
  -80.00   -14.41   107.16   -14.44   107.30
  -79.00   -13.97   120.05   -13.99   119.87
  -78.00   -13.64   132.47   -13.64   132.61
  -77.00   -13.39   144.72   -13.39   145.34
  -76.00   -13.10   157.47   -13.14   157.09
  -75.00   -12.75   170.33   -12.81   169.44
  -74.00   -12.46  -178.60   -12.50  -178.80
  -73.00   -12.08  -167.02   -12.09  -167.65
  -72.00   -11.71  -155.44   -11.76  -156.08
  -71.00   -11.39  -144.97   -11.44  -145.07
  -70.00   -11.13  -134.49   -11.16  -134.37
  -69.00   -10.89  -123.27   -10.91  -123.31
  -68.00   -10.67  -111.80   -10.68  -112.81
  -67.00   -10.40  -100.86   -10.44  -101.13
  -66.00   -10.13   -89.58   -10.15   -89.62
  -65.00    -9.76   -78.58    -9.81   -79.23
  -64.00    -9.42   -67.80    -9.46   -67.83
  -63.00    -9.08   -58.44    -9.10   -58.28
  -62.00    -8.75   -49.61    -8.78   -49.63
  -61.00    -8.46   -41.04    -8.52   -42.02
  -60.00    -8.24   -33.11    -8.28   -32.95
  -59.00    -8.04   -25.33    -8.07   -24.97
  -58.00    -7.80   -16.50    -7.81   -16.55
  -57.00    -7.51    -7.76    -7.54    -7.95
  -56.00    -7.21     0.34    -7.23     0.11
  -55.00    -6.87     7.87    -6.90     8.28
  -54.00    -6.49    15.97    -6.52    16.10
  -53.00    -6.15    23.23    -6.18    23.52
  -52.00    -5.82    30.44    -5.83    30.95
  -51.00    -5.54    36.79    -5.57    36.87
  -50.00    -5.27    43.32    -5.31    43.42
  -49.00    -5.02    49.45    -5.06    48.99
  -48.00    -4.76    55.32    -4.82    54.18
  -47.00    -4.50    60.44    -4.54    60.23
  -46.00    -4.22    65.53    -4.26    65.42
  -45.00    -3.96    70.28    -3.99    69.73
  -44.00    -3.73    74.57    -3.76    74.62
  -43.00    -3.54    78.35    -3.57    78.64
  -42.00    -3.40    82.59    -3.43    82.72
  -41.00    -3.28    86.77    -3.33    86.43
  -40.00    -3.18    90.86    -3.22    90.84
  -39.00    -3.07    94.49    -3.11    94.21
  -38.00    -2.93    98.26    -2.97    98.23
  -37.00    -2.78   101.48    -2.80   101.52
  -36.00    -2.62   104.08    -2.64   103.88
  -35.00    -2.47   106.07    -2.50   106.25
  -34.00    -2.35   107.91    -2.37   108.20
  -33.00    -2.26   109.39    -2.28   109.79
  -32.00    -2.20   110.54    -2.24   110.48
  -31.00    -2.16   111.18    -2.19   111.26
  -30.00    -2.12   111.75    -2.15   111.90
  -29.00    -2.08   112.25    -2.11   112.52
  -28.00    -2.03   112.37    -2.06   112.49
  -27.00    -1.99   112.39    -2.02   112.00
  -26.00    -1.95   112.34    -1.98   112.20
  -25.00    -1.91   111.91    -1.94   111.35
  -24.00    -1.87   110.83    -1.89   110.66
  -23.00    -1.81   109.26    -1.84   108.99
  -22.00    -1.74   107.59    -1.77   107.19
  -21.00    -1.64   105.94    -1.67   105.68
