    1.00   -90.00    90.00   -41.58   3476.0
 -180.00   -34.46    93.62   -34.72    90.47
 -179.00   -31.82    75.45   -32.07    75.82
 -178.00   -29.63    70.71   -29.74    69.24
 -177.00   -28.05    67.81   -28.06    66.76
 -176.00   -26.54    66.12   -26.74    65.31
 -175.00   -25.30    66.65   -25.48    65.69
 -174.00   -24.66    67.89   -24.59    67.00
 -173.00   -23.89    69.91   -24.00    70.56
 -172.00   -23.58    72.41   -23.58    72.80
 -171.00   -23.50    76.62   -23.52    76.08
 -170.00   -23.74    80.37   -23.71    79.81
 -169.00   -24.14    85.35   -24.16    85.86
 -168.00   -24.96    90.13   -24.99    90.11
 -167.00   -26.17    95.96   -26.17    95.73
 -166.00   -27.84   102.31   -27.84   101.19
 -165.00   -30.27   107.41   -30.21   107.23
 -164.00   -33.31   113.31   -32.86   114.59
 -163.00   -37.40   116.50   -37.50   123.54
 -162.00   -42.43   113.98   -43.14   118.59
 -161.00   -47.60    87.10   -49.28    84.91
 -160.00   -47.40    57.42   -46.24    53.34
 -159.00   -42.80    59.29   -43.22    58.01
 -158.00   -41.30    84.25   -40.69    77.63
 -157.00   -38.50   106.25   -38.18   103.19
 -156.00   -35.66   126.73   -35.48   131.46
 -155.00   -33.02   146.22   -33.18   147.87
 -154.00   -31.09   162.67   -31.09   161.96
 -153.00   -29.25   178.99   -29.45  -179.30
 -152.00   -28.18  -164.97   -28.19  -163.92
 -151.00   -27.23  -149.39   -27.23  -149.95
 -150.00   -26.60  -134.32   -26.65  -134.48
 -149.00   -26.24  -118.30   -26.20  -118.91
 -148.00   -25.81  -104.11   -25.97  -104.13
 -147.00   -25.78   -89.17   -25.92   -88.23
 -146.00   -25.77   -71.49   -25.84   -72.83
 -145.00   -26.03   -56.77   -26.04   -56.28
 -144.00   -26.44   -40.65   -26.42   -40.96
 -143.00   -26.99   -25.22   -27.13   -24.62
 -142.00   -27.64    -6.81   -27.77    -7.66
 -141.00   -28.46    12.04   -28.64    11.73
 -140.00   -29.38    34.34   -29.81    33.36
 -139.00   -29.87    54.01   -30.12    54.53
 -138.00   -30.27    76.09   -30.33    74.70
 -137.00   -30.58    97.42   -30.47    96.38
 -136.00   -30.61   112.12   -30.25   112.83
 -135.00   -30.99   125.80   -30.90   124.91
 -134.00   -31.95   131.60   -31.60   131.61
 -133.00   -33.62   132.88   -33.12   132.44
 -132.00   -34.91   126.28   -34.63   123.75
 -131.00   -35.37   112.31   -35.19   110.44
 -130.00   -33.90   101.97   -34.21   100.34
 -129.00   -32.38    94.65   -32.69    95.16
 -128.00   -30.80    99.65   -30.65    99.07
 -127.00   -29.32   109.98   -29.31   108.27
 -126.00   -28.17   119.80   -28.21   119.17
 -125.00   -27.36   135.15   -27.24   134.86
 -124.00   -26.36   153.28   -26.30   151.69
 -123.00   -25.57   169.90   -25.53   170.24
 -122.00   -24.82  -171.60   -24.89  -171.05
 -121.00   -24.08  -151.53   -24.03  -151.53
 -120.00   -23.08  -132.57   -23.09  -131.93
 -119.00   -22.23  -115.85   -22.25  -116.10
 -118.00   -21.47   -98.75   -21.57   -97.63
 -117.00   -21.06   -82.11   -20.99   -82.96
 -116.00   -20.82   -67.09   -20.81   -67.37
 -115.00   -20.84   -50.45   -20.76   -50.64
 -114.00   -20.92   -32.12   -20.94   -32.68
 -113.00   -21.04   -13.18   -21.05   -12.38
 -112.00   -21.09     7.85   -21.07     8.09
 -111.00   -20.74    28.33   -20.84    28.52
 -110.00   -20.36    47.45   -20.32    48.53
 -109.00   -19.89    66.28   -19.85    67.02
 -108.00   -19.52    82.32   -19.53    83.48
 -107.00   -19.39    97.88   -19.44    99.05
 -106.00   -19.45   114.62   -19.50   115.49
 -105.00   -19.82   131.99   -19.81   131.95
 -104.00   -20.15   149.24   -20.16   150.13
 -103.00   -20.62   168.22   -20.68   168.61
 -102.00   -21.09  -171.88   -21.09  -171.02
 -101.00   -21.54  -150.59   -21.50  -150.44
 -100.00   -21.74  -128.29   -21.79  -128.17
  -99.00   -21.80  -106.44   -21.77  -106.14
  -98.00   -21.57   -83.55   -21.54   -83.54
  -97.00   -21.20   -62.00   -21.13   -61.62
  -96.00   -20.58   -41.58   -20.55   -41.28
  -95.00   -20.11   -23.20   -20.11   -23.75
  -94.00   -19.53    -6.00   -19.56    -5.45
  -93.00   -19.21    12.18   -19.24    11.42
  -92.00   -19.01    28.74   -19.01    28.78
  -91.00   -18.90    45.60   -18.87    46.43
  -90.00   -18.79    63.33   -18.75    64.50
  -89.00   -18.73    82.46   -18.67    82.85
  -88.00   -18.59   100.29   -18.65    99.41
  -87.00   -18.50   117.91   -18.54   117.41
  -86.00   -18.47   136.04   -18.52   136.23
  -85.00   -18.38   155.64   -18.41   155.78
  -84.00   -17.98   174.81   -17.93   175.47
  -83.00   -17.22  -165.79   -17.25  -164.86
  -82.00   -16.29  -147.39   -16.33  -146.59
  -81.00   -15.36  -130.75   -15.39  -131.02
  -80.00   -14.56  -116.40   -14.60  -116.70
  -79.00   -13.90  -103.18   -13.97  -103.66
  -78.00   -13.49   -90.30   -13.50   -90.49
  -77.00   -13.19   -76.97   -13.22   -76.77
  -76.00   -12.95   -62.90   -13.01   -62.95
  -75.00   -12.75   -48.84   -12.73   -48.33
  -74.00   -12.44   -33.80   -12.43   -33.28
  -73.00   -12.06   -18.62   -12.11   -18.74
  -72.00   -11.66    -3.59   -11.70    -3.69
  -71.00   -11.24    10.47   -11.26    10.12
  -70.00   -10.80    24.16   -10.80    24.23
  -69.00   -10.41    37.33   -10.43    36.68
  -68.00    -9.95    50.66   -10.02    49.94
  -67.00    -9.59    62.81    -9.57    62.82
  -66.00    -9.19    75.05    -9.19    75.55
  -65.00    -8.74    87.47    -8.78    87.24
  -64.00    -8.29    99.30    -8.33    99.05
  -63.00    -7.89   110.37    -7.91   110.60
  -62.00    -7.49   121.31    -7.51   121.44
  -61.00    -7.13   132.60    -7.20   132.50
  -60.00    -6.89   142.52    -6.95   143.21
  -59.00    -6.68   153.78    -6.72   153.59
  -58.00    -6.47   164.50    -6.49   164.63
  -57.00    -6.23   176.08    -6.25   176.08
  -56.00    -5.99  -173.30    -6.01  -173.16
  -55.00    -5.73  -162.61    -5.74  -162.75
  -54.00    -5.44  -152.35    -5.45  -152.09
  -53.00    -5.12  -141.19    -5.14  -141.49
  -52.00    -4.83  -131.52    -4.85  -131.65
  -51.00    -4.54  -122.14    -4.57  -122.54
  -50.00    -4.31  -113.36    -4.34  -113.40
  -49.00    -4.11  -104.42    -4.12  -104.29
  -48.00    -4.00   -96.01    -4.02   -96.31
  -47.00    -3.91   -86.96    -3.95   -87.67
  -46.00    -3.84   -77.98    -3.87   -78.10
  -45.00    -3.72   -68.84    -3.74   -68.66
  -44.00    -3.56   -59.55    -3.59   -59.70
  -43.00    -3.34   -50.52    -3.35   -50.82
  -42.00    -3.08   -42.49    -3.12   -42.59
  -41.00    -2.84   -34.93    -2.86   -35.17
  -40.00    -2.66   -27.94    -2.68   -27.83
  -39.00    -2.54   -21.10    -2.56   -21.15
  -38.00    -2.48   -14.12    -2.51   -13.89
  -37.00    -2.47    -6.98    -2.51    -6.91
  -36.00    -2.48     0.80    -2.51     1.04
  -35.00    -2.48     8.32    -2.53     8.43
  -34.00    -2.44    15.80    -2.48    15.89
  -33.00    -2.34    23.32    -2.36    23.43
  -32.00    -2.22    29.81    -2.25    30.15
  -31.00    -2.07    36.36    -2.10    36.57
  -30.00    -1.93    42.77    -1.97    42.92
  -29.00    -1.81    48.73    -1.84    48.93
  -28.00    -1.69    54.55    -1.72    54.51
  -27.00    -1.57    60.13    -1.63    59.85
  -26.00    -1.46    65.22    -1.50    65.95
  -25.00    -1.34    71.02    -1.37    71.05
  -24.00    -1.24    75.36    -1.28    75.72
  -23.00    -1.16    80.02    -1.19    80.04
  -22.00    -1.08    84.56    -1.11    84.40
  -21.00    -1.01    88.88    -1.02    88.81
  -20.00    -0.94    92.69    -0.97    92.59
  -19.00    -0.90    95.67    -0.92    95.56
  -18.00    -0.84    99.52    -0.86    99.25
  -17.00    -0.80   103.04    -0.81   102.71
  -16.00    -0.74   106.17    -0.77   105.90
  -15.00    -0.71   108.97    -0.73   108.63
  -14.00    -0.67   111.46    -0.70   111.37
  -13.00    -0.62   114.15    -0.66   113.67
  -12.00    -0.58   115.63    -0.60   115.54
  -11.00    -0.53   117.15    -0.55   117.12
  -10.00    -0.46   118.52    -0.49   118.61
   -9.00    -0.39   119.41    -0.42   119.64
   -8.00    -0.32   120.19    -0.35   120.21
   -7.00    -0.24   120.51    -0.27   120.61
   -6.00    -0.17   120.59    -0.20   120.46
   -5.00    -0.11   120.19    -0.14   120.51
   -4.00    -0.05   120.31    -0.07   119.89
   -3.00    -0.01   119.19    -0.04   119.20
   -2.00     0.00   118.18    -0.02   118.03
   -1.00    -0.00   116.63    -0.03   116.88
    0.00    -0.05   115.01    -0.07   114.93
    1.00    -0.11   112.95    -0.14   112.90
    2.00    -0.17   110.70    -0.19   110.68
    3.00    -0.24   108.06    -0.27   107.77
    4.00    -0.31   105.01    -0.31   105.02
    5.00    -0.34   101.46    -0.37   101.45
    6.00    -0.38    98.12    -0.41    98.03
    7.00    -0.41    94.29    -0.44    94.20
    8.00    -0.44    90.24    -0.47    90.21
    9.00    -0.46    86.25    -0.49    86.37
   10.00    -0.47    81.85    -0.50    82.03
   11.00    -0.48    77.48    -0.50    77.44
   12.00    -0.48    72.33    -0.52    72.48
   13.00    -0.40    64.92    -0.44    65.06
   14.00    -0.38    59.36    -0.40    59.34
   15.00    -0.35    53.81    -0.39    53.89
   16.00    -0.37    48.62    -0.42    49.15
   17.00    -0.36    42.63    -0.43    44.39
   18.00    -0.37    37.80    -0.42    37.82
   19.00    -0.37    31.55    -0.40    31.66
   20.00    -0.37    24.84    -0.41    24.91
   21.00    -0.39    17.69    -0.43    17.70
   22.00    -0.41    10.72    -0.45    10.88
   23.00    -0.43     3.72    -0.47     3.68
   24.00    -0.47    -3.53    -0.50    -3.13
   25.00    -0.52   -11.09    -0.54   -10.78
   26.00    -0.57   -18.89    -0.60   -18.81
   27.00    -0.60   -26.48    -0.64   -26.58
   28.00    -0.68   -34.83    -0.69   -34.56
   29.00    -0.71   -42.40    -0.74   -42.51
   30.00    -0.77   -50.70    -0.79   -50.55
   31.00    -0.82   -59.34    -0.85   -58.74
   32.00    -0.88   -67.39    -0.91   -67.42
   33.00    -0.94   -76.02    -0.97   -75.54
   34.00    -1.01   -84.43    -1.04   -84.03
   35.00    -1.10   -92.98    -1.13   -92.71
   36.00    -1.21  -102.07    -1.24  -102.01
   37.00    -1.30  -110.78    -1.34  -110.49
   38.00    -1.39  -120.20    -1.44  -119.79
   39.00    -1.51  -130.03    -1.56  -129.78
