    1.00   -90.00    90.00   -41.62   3476.0
 -180.00   -35.63    28.56   -36.13    29.08
 -179.00   -32.37    13.16   -32.50    14.78
 -178.00   -29.91     6.74   -30.24     6.72
 -177.00   -28.48     5.39   -28.36     4.96
 -176.00   -26.90     4.49   -27.07     5.16
 -175.00   -25.59     4.62   -25.70     4.78
 -174.00   -24.76     6.85   -24.72     7.27
 -173.00   -24.03     8.61   -24.11     9.33
 -172.00   -23.69    12.88   -23.83    12.40
 -171.00   -23.75    15.33   -23.62    16.17
 -170.00   -23.76    20.18   -23.90    19.36
 -169.00   -24.32    24.34   -24.38    23.83
 -168.00   -25.14    28.42   -25.22    28.84
 -167.00   -26.37    33.70   -26.48    33.56
 -166.00   -28.26    36.92   -28.39    38.13
 -165.00   -30.61    40.11   -30.58    42.27
 -164.00   -33.55    43.35   -34.12    44.02
 -163.00   -37.51    39.71   -37.72    39.36
 -162.00   -41.69    15.26   -42.68    18.62
 -161.00   -42.08   -11.66   -43.39   -19.12
 -160.00   -40.86   -19.79   -40.81   -23.47
 -159.00   -39.74    -8.22   -38.70   -14.60
 -158.00   -38.29    10.20   -39.13     4.94
 -157.00   -37.56    32.61   -37.96    37.84
 -156.00   -35.65    62.59   -35.84    64.82
 -155.00   -33.41    90.24   -33.92    85.85
 -154.00   -31.54   106.93   -31.23   106.72
 -153.00   -29.37   126.19   -29.40   124.16
 -152.00   -28.12   141.94   -28.02   140.98
 -151.00   -26.99   155.67   -27.00   156.33
 -150.00   -26.31   171.28   -26.26   172.05
 -149.00   -25.58  -174.20   -25.70  -173.84
 -148.00   -25.44  -158.70   -25.32  -159.32
 -147.00   -25.05  -143.20   -25.08  -144.64
 -146.00   -24.91  -127.54   -25.14  -129.14
 -145.00   -25.26  -115.22   -25.43  -114.41
 -144.00   -25.63   -99.82   -25.71   -98.53
 -143.00   -26.20   -83.93   -26.25   -84.54
 -142.00   -27.03   -68.98   -27.04   -69.42
 -141.00   -27.98   -52.32   -28.18   -51.46
 -140.00   -29.05   -31.06   -29.29   -32.24
 -139.00   -30.12   -11.16   -29.92   -12.52
 -138.00   -30.46    10.07   -30.49    10.31
 -137.00   -30.53    30.97   -30.97    29.80
 -136.00   -30.97    47.82   -31.07    47.05
 -135.00   -31.47    58.71   -31.61    58.13
 -134.00   -32.50    63.41   -32.68    65.30
 -133.00   -33.83    65.72   -34.43    65.80
 -132.00   -34.86    58.67   -35.02    58.26
 -131.00   -34.67    44.74   -35.12    43.56
 -130.00   -33.33    33.42   -33.59    32.87
 -129.00   -31.67    31.58   -31.59    32.21
 -128.00   -30.25    36.46   -30.51    37.06
 -127.00   -28.93    46.82   -29.12    46.78
 -126.00   -28.10    58.24   -28.14    59.23
 -125.00   -27.16    75.09   -27.38    74.31
 -124.00   -26.49    93.28   -26.79    92.05
 -123.00   -25.97   112.55   -25.94   112.78
 -122.00   -25.04   132.72   -25.09   133.99
 -121.00   -24.08   152.83   -24.11   154.10
 -120.00   -23.20   171.92   -23.11   171.56
 -119.00   -22.12  -171.13   -22.23  -170.84
 -118.00   -21.40  -155.06   -21.46  -154.37
 -117.00   -20.91  -138.96   -20.98  -138.96
 -116.00   -20.63  -123.91   -20.70  -123.91
 -115.00   -20.68  -107.87   -20.65  -107.89
 -114.00   -20.82   -90.74   -20.86   -90.03
 -113.00   -21.08   -70.41   -21.05   -70.25
 -112.00   -21.12   -49.65   -21.05   -50.08
 -111.00   -20.85   -29.37   -20.93   -29.02
