    1.00   -90.00    90.00   -32.54   3476.0
 -180.00   -31.50    17.74   -31.48    17.48
 -179.00   -30.84    23.79   -30.74    23.70
 -178.00   -30.32    30.78   -30.24    30.43
 -177.00   -30.19    35.32   -30.10    34.96
 -176.00   -30.19    41.71   -30.12    40.75
 -175.00   -30.46    46.75   -30.45    45.57
 -174.00   -31.16    50.04   -30.90    49.16
 -173.00   -31.97    53.26   -31.90    53.25
 -172.00   -33.19    55.17   -33.06    55.20
 -171.00   -34.93    54.87   -34.77    54.52
 -170.00   -37.02    50.07   -36.94    50.31
 -169.00   -39.27    41.49   -39.50    41.73
 -168.00   -40.92    15.79   -40.78    15.81
 -167.00   -39.30    -6.46   -39.38    -5.94
 -166.00   -36.70   -17.72   -36.74   -16.41
 -165.00   -34.42   -17.31   -34.35   -15.71
 -164.00   -32.52   -13.69   -32.64   -12.96
 -163.00   -31.11    -6.10   -31.20    -5.88
 -162.00   -29.96     1.61   -30.09     1.22
 -161.00   -29.16    10.24   -29.20    10.64
 -160.00   -28.57    21.05   -28.66    21.36
 -159.00   -28.31    32.61   -28.37    32.57
 -158.00   -28.16    45.52   -28.26    45.92
 -157.00   -28.31    59.87   -28.33    60.05
 -156.00   -28.48    76.20   -28.58    76.11
 -155.00   -28.60    91.95   -28.62    92.27
 -154.00   -28.57   110.74   -28.63   110.54
 -153.00   -28.48   128.42   -28.48   128.97
 -152.00   -28.18   145.71   -28.26   145.80
 -151.00   -28.00   160.30   -28.13   160.09
 -150.00   -28.01   173.90   -28.08   174.02
 -149.00   -28.27  -175.28   -28.28  -174.78
 -148.00   -28.77  -164.30   -28.82  -164.72
 -147.00   -29.50  -154.81   -29.67  -154.23
 -146.00   -30.67  -148.57   -30.59  -147.89
 -145.00   -31.95  -142.83   -31.96  -142.34
 -144.00   -33.13  -141.75   -33.12  -140.80
 -143.00   -33.79  -142.99   -33.97  -143.06
 -142.00   -33.99  -146.68   -34.17  -145.67
 -141.00   -33.44  -147.49   -33.61  -145.33
 -140.00   -32.82  -142.04   -32.82  -141.14
 -139.00   -32.03  -134.66   -32.04  -133.41
 -138.00   -31.37  -120.17   -31.45  -122.02
 -137.00   -30.79  -106.00   -30.88  -107.04
 -136.00   -30.22   -90.68   -30.40   -91.29
 -135.00   -29.61   -71.71   -29.62   -72.35
 -134.00   -28.82   -52.92   -28.87   -52.76
 -133.00   -28.03   -35.03   -28.13   -35.29
 -132.00   -27.21   -17.71   -27.37   -18.46
 -131.00   -26.75    -1.59   -26.87    -1.16
 -130.00   -26.49    16.68   -26.47    15.82
 -129.00   -26.57    33.84   -26.66    33.41
